Date,Month,Year,Revenue,Expenses,Income,Cash_Flow,Quarter,Day_of_Week,Week_of_Year,Cumulative_Cash_Flow
2023-04-17,4,2023,18096.41,14071.08,4025.32,4850.06,2,0,16,4211949.980000002
2023-04-18,4,2023,17243.95,13529.9,3714.05,9555.11,2,1,16,4221505.090000003
2023-04-19,4,2023,15267.62,11303.41,3964.2,-5810.15,2,2,16,4215694.940000002
2023-04-20,4,2023,14585.52,10632.06,3953.46,184.54,2,3,16,4215879.480000002
2023-04-21,4,2023,16593.9,11046.83,5547.07,7949.47,2,4,16,4223828.950000002
2023-04-22,4,2023,10303.19,7469.65,2833.54,5992.26,2,5,16,4229821.210000002
2023-04-23,4,2023,10725.84,7411.58,3314.26,6211.67,2,6,16,4236032.880000002
2023-04-24,4,2023,16918.35,11013.98,5904.37,3469.57,2,0,17,4239502.450000002
2023-04-25,4,2023,16927.69,13256.54,3671.15,7652.05,2,1,17,4247154.500000002
2023-04-26,4,2023,15511.47,11397.94,4113.54,5333.18,2,2,17,4252487.680000002
2023-04-27,4,2023,15806.31,11475.68,4330.63,11042.77,2,3,17,4263530.450000001
2023-04-28,4,2023,15792.58,11667.28,4125.3,-3122.84,2,4,17,4260407.610000001
2023-04-29,4,2023,9260.64,6357.45,2903.19,6741.21,2,5,17,4267148.820000001
2023-04-30,4,2023,8077.09,5298.57,2778.52,5281.41,2,6,17,4272430.230000001
2023-05-01,5,2023,17988.93,10929.14,7059.79,5204.77,2,0,18,4277635.000000001
2023-05-02,5,2023,17034.2,12654.44,4379.76,166.27,2,1,18,4277801.2700000005
2023-05-03,5,2023,14493.34,10847.57,3645.77,-4187.05,2,2,18,4273614.220000001
2023-05-04,5,2023,14555.83,10857.22,3698.61,5999.53,2,3,18,4279613.750000001
2023-05-05,5,2023,18749.63,13123.56,5626.08,-305.79,2,4,18,4279307.960000001
2023-05-06,5,2023,11163.39,7848.44,3314.95,9440.03,2,5,18,4288747.990000001
2023-05-07,5,2023,8825.39,5696.69,3128.71,6414.88,2,6,18,4295162.870000001
2023-05-08,5,2023,17314.53,11680.96,5633.57,4052.74,2,0,19,4299215.610000001
2023-05-09,5,2023,13526.28,10086.77,3439.51,1265.47,2,1,19,4300481.080000001
2023-05-10,5,2023,15697.13,10676.31,5020.82,4853.89,2,2,19,4305334.970000001
2023-05-11,5,2023,17511.63,10797.0,6714.63,3787.14,2,3,19,4309122.11
2023-05-12,5,2023,18116.48,11948.92,6167.55,3495.52,2,4,19,4312617.63
2023-05-13,5,2023,9564.12,6909.14,2654.98,3311.78,2,5,19,4315929.41
2023-05-14,5,2023,10146.38,6896.45,3249.93,986.19,2,6,19,4316915.600000001
2023-05-15,5,2023,14813.57,10038.26,4775.32,9772.73,2,0,20,4326688.330000001
2023-05-16,5,2023,14571.86,11158.47,3413.39,-203.55,2,1,20,4326484.780000001
2023-05-17,5,2023,19889.06,14079.2,5809.86,10939.73,2,2,20,4337424.510000002
2023-05-18,5,2023,18176.55,13156.93,5019.62,-3116.93,2,3,20,4334307.580000002
2023-05-19,5,2023,16774.46,10693.46,6081.0,3859.56,2,4,20,4338167.1400000015
2023-05-20,5,2023,10810.32,8243.22,2567.1,1434.52,2,5,20,4339601.660000001
2023-05-21,5,2023,11737.17,8881.66,2855.51,-252.42,2,6,20,4339349.240000001
2023-05-22,5,2023,17390.07,11478.92,5911.15,823.22,2,0,21,4340172.460000001
2023-05-23,5,2023,15341.73,10715.31,4626.42,5942.68,2,1,21,4346115.140000001
2023-05-24,5,2023,15933.26,12295.95,3637.32,10153.69,2,2,21,4356268.830000001
2023-05-25,5,2023,18182.43,13503.58,4678.85,22125.49,2,3,21,4378394.320000001
2023-05-26,5,2023,19871.14,14935.87,4935.26,1425.4,2,4,21,4379819.720000002
2023-05-27,5,2023,10043.97,6972.57,3071.4,-878.58,2,5,21,4378941.1400000015
2023-05-28,5,2023,11016.53,6964.65,4051.88,-1290.36,2,6,21,4377650.780000001
2023-05-29,5,2023,16080.74,11224.4,4856.34,2439.52,2,0,22,4380090.300000001
2023-05-30,5,2023,19548.27,12986.43,6561.84,10673.82,2,1,22,4390764.120000001
2023-05-31,5,2023,15049.98,10688.88,4361.1,-971.54,2,2,22,4389792.580000001
2023-06-01,6,2023,17614.28,12693.44,4920.84,7856.07,2,3,22,4397648.650000001
2023-06-02,6,2023,19072.64,13523.2,5549.43,3399.12,2,4,22,4401047.770000001
2023-06-03,6,2023,12705.97,8104.94,4601.03,15897.03,2,5,22,4416944.800000002
2023-06-04,6,2023,9238.73,5442.72,3796.0,-1005.02,2,6,22,4415939.780000002
2023-06-05,6,2023,16392.36,12150.1,4242.26,6314.52,2,0,23,4422254.300000002
2023-06-06,6,2023,18262.88,12849.55,5413.33,2267.06,2,1,23,4424521.360000001
2023-06-07,6,2023,21582.28,13462.87,8119.41,10761.84,2,2,23,4435283.200000001
2023-06-08,6,2023,19909.06,12322.71,7586.36,2680.59,2,3,23,4437963.790000001
2023-06-09,6,2023,17291.8,13114.24,4177.55,1231.2,2,4,23,4439194.990000001
2023-06-10,6,2023,11573.03,6901.05,4671.98,-597.66,2,5,23,4438597.330000001
2023-06-11,6,2023,9196.05,6640.31,2555.74,15185.22,2,6,23,4453782.550000001
2023-06-12,6,2023,15942.12,11143.17,4798.95,2321.14,2,0,24,4456103.69
2023-06-13,6,2023,19779.28,14321.19,5458.09,-6075.84,2,1,24,4450027.850000001
2023-06-14,6,2023,16711.87,11270.56,5441.31,-281.73,2,2,24,4449746.12
2023-06-15,6,2023,18725.72,13882.68,4843.04,5548.08,2,3,24,4455294.2
2023-06-16,6,2023,18253.08,12072.53,6180.55,3404.92,2,4,24,4458699.12
2023-06-17,6,2023,13119.72,8364.95,4754.76,-1590.55,2,5,24,4457108.57
2023-06-18,6,2023,12128.09,8008.83,4119.27,11024.78,2,6,24,4468133.350000001
2023-06-19,6,2023,23252.54,15361.13,7891.41,10894.27,2,0,25,4479027.62
2023-06-20,6,2023,17040.02,12652.37,4387.65,104.07,2,1,25,4479131.69
2023-06-21,6,2023,19834.71,15030.67,4804.04,6307.78,2,2,25,4485439.470000001
2023-06-22,6,2023,20647.2,13304.42,7342.79,8567.75,2,3,25,4494007.220000001
2023-06-23,6,2023,19892.58,14351.22,5541.36,304.39,2,4,25,4494311.61
2023-06-24,6,2023,11227.92,6911.71,4316.21,7630.1,2,5,25,4501941.71
2023-06-25,6,2023,12751.69,9317.86,3433.83,1218.28,2,6,25,4503159.99
2023-06-26,6,2023,19802.93,14344.86,5458.08,2609.9,2,0,26,4505769.890000001
2023-06-27,6,2023,21656.09,14567.62,7088.47,13759.89,2,1,26,4519529.78
2023-06-28,6,2023,17405.96,12313.03,5092.93,-3189.55,2,2,26,4516340.23
2023-06-29,6,2023,18669.27,14198.33,4470.94,4652.85,2,3,26,4520993.08
2023-06-30,6,2023,20470.81,13558.31,6912.5,-506.31,2,4,26,4520486.7700000005
2023-07-01,7,2023,9839.73,5818.93,4020.8,4282.14,3,5,26,4524768.91
2023-07-02,7,2023,12042.32,8376.95,3665.37,16489.64,3,6,26,4541258.55
2023-07-03,7,2023,19617.45,12622.78,6994.67,3928.07,3,0,27,4545186.62
2023-07-04,7,2023,20068.31,14038.12,6030.19,10875.52,3,1,27,4556062.14
2023-07-05,7,2023,18749.44,11904.86,6844.59,10577.4,3,2,27,4566639.54
2023-07-06,7,2023,16082.27,12128.56,3953.71,346.43,3,3,27,4566985.97
2023-07-07,7,2023,18885.06,13882.91,5002.15,9422.16,3,4,27,4576408.13
2023-07-08,7,2023,10593.61,6486.32,4107.3,5958.43,3,5,27,4582366.56
2023-07-09,7,2023,12864.52,8590.05,4274.47,11443.85,3,6,27,4593810.409999999
2023-07-10,7,2023,19244.53,13247.4,5997.13,6972.1,3,0,28,4600782.509999999
2023-07-11,7,2023,17345.98,12132.65,5213.33,1258.54,3,1,28,4602041.049999999
2023-07-12,7,2023,17952.44,12777.8,5174.64,-1799.74,3,2,28,4600241.309999999
2023-07-13,7,2023,21184.74,15384.91,5799.83,-3703.43,3,3,28,4596537.879999999
2023-07-14,7,2023,17815.0,13125.99,4689.02,3298.81,3,4,28,4599836.689999999
2023-07-15,7,2023,12282.86,8336.24,3946.62,3163.63,3,5,28,4603000.319999998
2023-07-16,7,2023,11675.11,7778.46,3896.65,22650.51,3,6,28,4625650.829999998
2023-07-17,7,2023,19131.51,13388.7,5742.81,2503.74,3,0,29,4628154.569999998
2023-07-18,7,2023,19372.91,14071.81,5301.1,-7296.92,3,1,29,4620857.6499999985
2023-07-19,7,2023,20454.57,15099.51,5355.06,10379.85,3,2,29,4631237.499999998
2023-07-20,7,2023,22645.05,16598.62,6046.42,2436.98,3,3,29,4633674.479999999
2023-07-21,7,2023,23268.48,16309.5,6958.98,5536.72,3,4,29,4639211.199999998
2023-07-22,7,2023,11609.62,7588.04,4021.58,886.99,3,5,29,4640098.189999999
2023-07-23,7,2023,9976.01,6518.14,3457.87,6869.28,3,6,29,4646967.469999999
2023-07-24,7,2023,20430.39,14767.21,5663.18,4079.82,3,0,30,4651047.289999999
2023-07-25,7,2023,15972.86,11795.61,4177.25,-931.84,3,1,30,4650115.449999999
2023-07-26,7,2023,18535.13,13501.75,5033.39,4974.66,3,2,30,4655090.109999999
2023-07-27,7,2023,20044.08,15431.23,4612.85,9937.91,3,3,30,4665028.02
2023-07-28,7,2023,16731.23,13016.1,3715.13,12348.42,3,4,30,4677376.4399999995
2023-07-29,7,2023,10675.95,8258.37,2417.57,113.56,3,5,30,4677489.999999999
2023-07-30,7,2023,10015.65,7702.39,2313.26,4649.75,3,6,30,4682139.749999999
2023-07-31,7,2023,18244.88,12176.73,6068.15,-538.17,3,0,31,4681601.579999999
2023-08-01,8,2023,18419.04,14034.4,4384.64,5625.01,3,1,31,4687226.589999999
2023-08-02,8,2023,21091.8,15236.8,5855.0,3855.72,3,2,31,4691082.309999999
2023-08-03,8,2023,17770.29,11188.99,6581.31,-298.87,3,3,31,4690783.439999999
2023-08-04,8,2023,19687.08,13487.82,6199.26,11415.46,3,4,31,4702198.8999999985
2023-08-05,8,2023,11722.7,8841.34,2881.36,-100.45,3,5,31,4702098.449999998
2023-08-06,8,2023,10643.56,8193.43,2450.14,-523.98,3,6,31,4701574.469999998
2023-08-07,8,2023,20434.26,15015.16,5419.1,7381.55,3,0,32,4708956.019999998
2023-08-08,8,2023,18935.04,11690.1,7244.94,2081.87,3,1,32,4711037.889999998
2023-08-09,8,2023,22133.57,15571.07,6562.51,3054.33,3,2,32,4714092.219999998
2023-08-10,8,2023,18769.3,13622.89,5146.41,7081.3,3,3,32,4721173.519999998
2023-08-11,8,2023,18507.65,14207.46,4300.19,6410.12,3,4,32,4727583.639999998
2023-08-12,8,2023,12091.33,8751.55,3339.77,-798.63,3,5,32,4726785.009999998
2023-08-13,8,2023,12538.09,9241.24,3296.84,-6539.29,3,6,32,4720245.719999998
2023-08-14,8,2023,18040.77,13676.35,4364.41,4121.47,3,0,33,4724367.189999998
2023-08-15,8,2023,17243.37,13785.06,3458.31,-2540.05,3,1,33,4721827.139999998
2023-08-16,8,2023,21268.19,14778.36,6489.83,3115.96,3,2,33,4724943.099999998
2023-08-17,8,2023,18556.42,11971.61,6584.81,2954.51,3,3,33,4727897.609999998
2023-08-18,8,2023,21366.27,13846.52,7519.75,13710.66,3,4,33,4741608.269999998
2023-08-19,8,2023,11945.44,8381.79,3563.66,6250.71,3,5,33,4747858.979999998
2023-08-20,8,2023,12643.33,9038.64,3604.69,-4317.07,3,6,33,4743541.909999997
2023-08-21,8,2023,19888.14,13986.36,5901.78,15769.14,3,0,34,4759311.049999997
2023-08-22,8,2023,20173.56,15624.02,4549.54,13913.62,3,1,34,4773224.669999997
2023-08-23,8,2023,23044.08,16229.12,6814.96,15198.44,3,2,34,4788423.109999998
2023-08-24,8,2023,23616.74,18964.14,4652.59,-5769.3,3,3,34,4782653.809999998
2023-08-25,8,2023,22864.57,17238.42,5626.15,7264.73,3,4,34,4789918.539999998
2023-08-26,8,2023,12267.33,8516.35,3750.99,20747.57,3,5,34,4810666.1099999985
2023-08-27,8,2023,10619.68,6938.44,3681.24,19164.51,3,6,34,4829830.619999998
2023-08-28,8,2023,18446.05,12271.44,6174.61,-4493.8,3,0,35,4825336.819999998
2023-08-29,8,2023,17835.03,12285.6,5549.43,3383.9,3,1,35,4828720.719999999
2023-08-30,8,2023,20541.46,14791.09,5750.37,805.92,3,2,35,4829526.639999999
2023-08-31,8,2023,20936.1,14760.22,6175.88,-2159.88,3,3,35,4827366.759999999
2023-09-01,9,2023,17530.72,11559.25,5971.47,10769.35,3,4,35,4838136.1099999985
2023-09-02,9,2023,10178.4,7091.01,3087.4,15294.27,3,5,35,4853430.379999998
2023-09-03,9,2023,11442.92,9398.18,2044.74,16092.44,3,6,35,4869522.819999998
2023-09-04,9,2023,14683.01,10024.44,4658.57,-366.56,3,0,36,4869156.259999999
2023-09-05,9,2023,18215.38,11801.91,6413.47,13786.09,3,1,36,4882942.349999999
2023-09-06,9,2023,19728.98,13419.45,6309.54,3676.28,3,2,36,4886618.629999999
2023-09-07,9,2023,16612.35,12932.16,3680.18,17445.04,3,3,36,4904063.669999999
2023-09-08,9,2023,16326.26,10703.65,5622.61,5139.64,3,4,36,4909203.309999999
2023-09-09,9,2023,9641.59,6728.92,2912.67,-1996.35,3,5,36,4907206.959999999
2023-09-10,9,2023,10453.62,6733.21,3720.4,1748.14,3,6,36,4908955.099999999
2023-09-11,9,2023,20302.24,14856.5,5445.74,12288.1,3,0,37,4921243.199999998
2023-09-12,9,2023,17393.78,11859.17,5534.61,6101.13,3,1,37,4927344.329999998
2023-09-13,9,2023,19747.79,15734.3,4013.49,-211.49,3,2,37,4927132.839999998
2023-09-14,9,2023,16497.68,10875.82,5621.86,1468.89,3,3,37,4928601.729999998
2023-09-15,9,2023,15444.99,10462.98,4982.02,-2653.28,3,4,37,4925948.449999997
2023-09-16,9,2023,9500.09,6215.21,3284.88,-1543.65,3,5,37,4924404.799999997
2023-09-17,9,2023,10714.56,7664.2,3050.36,-2142.0,3,6,37,4922262.799999997
2023-09-18,9,2023,17233.72,11409.0,5824.72,2740.6,3,0,38,4925003.399999997
2023-09-19,9,2023,18819.3,14799.46,4019.84,11196.62,3,1,38,4936200.019999997
2023-09-20,9,2023,16826.22,11447.35,5378.87,12332.72,3,2,38,4948532.7399999965
2023-09-21,9,2023,14289.65,10411.76,3877.89,5579.14,3,3,38,4954111.879999996
2023-09-22,9,2023,18369.88,12630.23,5739.64,-2198.93,3,4,38,4951912.949999996
2023-09-23,9,2023,10938.21,7221.84,3716.37,9190.01,3,5,38,4961102.959999996
2023-09-24,9,2023,11245.91,7535.15,3710.76,10184.09,3,6,38,4971287.049999996
2023-09-25,9,2023,18974.92,15981.92,2993.0,-708.66,3,0,39,4970578.389999996
2023-09-26,9,2023,19106.58,14803.89,4302.69,-610.87,3,1,39,4969967.519999996
2023-09-27,9,2023,16727.89,11537.1,5190.79,3358.14,3,2,39,4973325.6599999955
2023-09-28,9,2023,19420.72,12835.67,6585.05,3509.78,3,3,39,4976835.439999996
2023-09-29,9,2023,18383.54,12544.19,5839.35,-6157.54,3,4,39,4970677.899999996
2023-09-30,9,2023,10354.8,7186.58,3168.22,932.31,3,5,39,4971610.209999995
2023-10-01,10,2023,10970.59,7486.04,3484.55,9952.59,4,6,39,4981562.799999995
2023-10-02,10,2023,19545.81,12427.36,7118.45,12495.91,4,0,40,4994058.709999995
2023-10-03,10,2023,20402.97,16379.96,4023.0,5410.88,4,1,40,4999469.589999995
2023-10-04,10,2023,19544.69,12126.83,7417.86,4028.36,4,2,40,5003497.9499999955
2023-10-05,10,2023,20945.09,16795.39,4149.7,10367.85,4,3,40,5013865.799999995
2023-10-06,10,2023,17696.64,10870.07,6826.57,7171.01,4,4,40,5021036.809999995
2023-10-07,10,2023,10462.35,8358.99,2103.36,3855.93,4,5,40,5024892.739999995
2023-10-08,10,2023,10093.42,7562.36,2531.06,9663.61,4,6,40,5034556.349999995
2023-10-09,10,2023,17677.71,11561.39,6116.32,-3208.69,4,0,41,5031347.659999995
2023-10-10,10,2023,21388.98,13915.44,7473.55,5172.66,4,1,41,5036520.319999995
2023-10-11,10,2023,22878.06,16076.22,6801.84,3283.71,4,2,41,5039804.029999995
2023-10-12,10,2023,17865.76,9633.17,8232.59,7515.41,4,3,41,5047319.439999995
2023-10-13,10,2023,19401.8,15184.57,4217.22,7855.51,4,4,41,5055174.949999995
2023-10-14,10,2023,9484.66,7013.01,2471.64,4536.71,4,5,41,5059711.659999995
2023-10-15,10,2023,12239.1,9472.77,2766.33,6309.73,4,6,41,5066021.389999995
2023-10-16,10,2023,15649.11,10207.45,5441.66,23716.02,4,0,42,5089737.409999995
2023-10-17,10,2023,20514.43,14259.24,6255.2,-5143.39,4,1,42,5084594.019999995
2023-10-18,10,2023,18347.05,13383.27,4963.77,4301.9,4,2,42,5088895.919999995
2023-10-19,10,2023,17410.18,12330.93,5079.25,10220.08,4,3,42,5099115.999999995
2023-10-20,10,2023,16057.81,9797.79,6260.02,359.46,4,4,42,5099475.459999995
2023-10-21,10,2023,9805.93,6334.0,3471.94,1564.65,4,5,42,5101040.109999996
2023-10-22,10,2023,12910.8,9061.6,3849.2,11772.04,4,6,42,5112812.149999996
2023-10-23,10,2023,15873.1,10195.16,5677.94,4163.94,4,0,43,5116976.089999996
2023-10-24,10,2023,17111.36,11795.21,5316.15,-1306.79,4,1,43,5115669.299999996
2023-10-25,10,2023,20567.76,15295.0,5272.76,3106.41,4,2,43,5118775.709999996
2023-10-26,10,2023,17790.24,12887.79,4902.44,3215.34,4,3,43,5121991.049999996
2023-10-27,10,2023,19469.32,13054.77,6414.55,4605.96,4,4,43,5126597.009999996
2023-10-28,10,2023,9893.63,6560.69,3332.95,5706.5,4,5,43,5132303.509999996
2023-10-29,10,2023,11404.65,7772.24,3632.42,2400.39,4,6,43,5134703.899999996
2023-10-30,10,2023,18587.62,14069.43,4518.18,6625.2,4,0,44,5141329.099999996
2023-10-31,10,2023,19532.7,13838.67,5694.03,2830.43,4,1,44,5144159.529999996
2023-11-01,11,2023,24448.59,16306.19,8142.4,6014.82,4,2,44,5150174.349999996
2023-11-02,11,2023,21090.99,14226.83,6864.16,7451.63,4,3,44,5157625.979999996
2023-11-03,11,2023,19455.83,12998.94,6456.89,2520.66,4,4,44,5160146.639999996
2023-11-04,11,2023,8097.59,5341.31,2756.28,-2093.98,4,5,44,5158052.6599999955
2023-11-05,11,2023,12331.98,7822.81,4509.17,1138.67,4,6,44,5159191.329999995
2023-11-06,11,2023,22242.16,18596.57,3645.59,5313.56,4,0,45,5164504.889999995
2023-11-07,11,2023,23215.02,17404.77,5810.26,5514.39,4,1,45,5170019.279999995
2023-11-08,11,2023,20842.57,16260.83,4581.74,-8080.56,4,2,45,5161938.719999995
2023-11-09,11,2023,17592.76,11483.77,6108.98,1834.93,4,3,45,5163773.649999995
2023-11-10,11,2023,25429.16,15224.42,10204.74,6622.5,4,4,45,5170396.149999995
2023-11-11,11,2023,12806.87,9314.34,3492.53,5453.53,4,5,45,5175849.679999995
2023-11-12,11,2023,10227.13,6555.16,3671.97,3007.95,4,6,45,5178857.629999995
2023-11-13,11,2023,21927.75,17182.55,4745.21,8214.83,4,0,46,5187072.459999995
2023-11-14,11,2023,20235.15,15294.6,4940.54,14811.14,4,1,46,5201883.599999995
2023-11-15,11,2023,20673.95,13982.16,6691.78,10985.2,4,2,46,5212868.799999995
2023-11-16,11,2023,19974.68,13107.57,6867.11,5547.41,4,3,46,5218416.209999995
2023-11-17,11,2023,23626.14,17604.16,6021.98,3949.47,4,4,46,5222365.679999995
2023-11-18,11,2023,12637.86,9890.86,2747.0,6168.59,4,5,46,5228534.269999995
2023-11-19,11,2023,11443.57,8518.24,2925.33,6111.04,4,6,46,5234645.309999995
2023-11-20,11,2023,22442.16,16830.43,5611.73,11137.96,4,0,47,5245783.269999995
2023-11-21,11,2023,22238.35,14084.49,8153.86,-4830.85,4,1,47,5240952.419999995
2023-11-22,11,2023,23859.6,16119.49,7740.11,2384.44,4,2,47,5243336.859999996
2023-11-23,11,2023,19348.5,13055.07,6293.43,10526.66,4,3,47,5253863.519999996
2023-11-24,11,2023,18215.22,13956.67,4258.55,15981.31,4,4,47,5269844.829999995
2023-11-25,11,2023,14540.93,11154.7,3386.22,3597.21,4,5,47,5273442.039999995
2023-11-26,11,2023,12300.19,8665.66,3634.53,8008.19,4,6,47,5281450.229999996
2023-11-27,11,2023,19760.93,13439.64,6321.29,15253.18,4,0,48,5296703.4099999955
2023-11-28,11,2023,20194.85,12354.8,7840.05,4818.26,4,1,48,5301521.669999995
2023-11-29,11,2023,18938.82,13899.47,5039.35,1397.66,4,2,48,5302919.329999995
2023-11-30,11,2023,20795.44,15925.43,4870.01,-5529.38,4,3,48,5297389.9499999955
2023-12-01,12,2023,24453.23,20294.74,4158.49,5004.32,4,4,48,5302394.269999996
2023-12-02,12,2023,11161.38,8236.43,2924.94,-4617.5,4,5,48,5297776.769999996
2023-12-03,12,2023,13746.48,9326.41,4420.07,2738.93,4,6,48,5300515.6999999955
2023-12-04,12,2023,25545.35,19425.03,6120.32,-4629.71,4,0,49,5295885.989999996
2023-12-05,12,2023,18553.24,13982.67,4570.57,5849.99,4,1,49,5301735.979999996
2023-12-06,12,2023,23004.13,14170.54,8833.59,19031.11,4,2,49,5320767.089999996
2023-12-07,12,2023,19695.8,12437.2,7258.59,2813.08,4,3,49,5323580.169999996
2023-12-08,12,2023,25221.09,18444.2,6776.89,-3169.1,4,4,49,5320411.069999997
2023-12-09,12,2023,15774.23,11379.5,4394.73,13044.98,4,5,49,5333456.049999997
2023-12-10,12,2023,15858.84,11224.22,4634.62,4072.15,4,6,49,5337528.199999997
2023-12-11,12,2023,21656.78,15842.94,5813.84,23228.96,4,0,50,5360757.159999997
2023-12-12,12,2023,24293.95,17506.2,6787.75,31812.92,4,1,50,5392570.079999997
2023-12-13,12,2023,23960.06,17107.77,6852.29,1223.81,4,2,50,5393793.889999997
2023-12-14,12,2023,23399.82,15758.47,7641.35,10238.99,4,3,50,5404032.879999997
2023-12-15,12,2023,22447.58,15210.62,7236.96,16287.34,4,4,50,5420320.219999997
2023-12-16,12,2023,12350.14,8688.14,3662.0,10147.22,4,5,50,5430467.439999997
2023-12-17,12,2023,13266.17,9074.08,4192.09,5259.88,4,6,50,5435727.319999997
2023-12-18,12,2023,20280.77,14812.34,5468.44,-2679.14,4,0,51,5433048.179999997
2023-12-19,12,2023,20214.68,13936.31,6278.38,10115.99,4,1,51,5443164.169999997
2023-12-20,12,2023,19427.49,12974.86,6452.62,6502.12,4,2,51,5449666.289999997
2023-12-21,12,2023,20025.45,14743.82,5281.63,18919.05,4,3,51,5468585.339999997
2023-12-22,12,2023,20892.84,13373.61,7519.23,1355.52,4,4,51,5469940.859999997
2023-12-23,12,2023,14099.03,9806.64,4292.39,-1639.69,4,5,51,5468301.169999996
2023-12-24,12,2023,12663.85,7968.24,4695.61,11426.43,4,6,51,5479727.599999996
2023-12-25,12,2023,25626.48,15511.22,10115.26,9211.33,4,0,52,5488938.929999996
2023-12-26,12,2023,24113.27,17976.46,6136.81,6493.59,4,1,52,5495432.519999996
2023-12-27,12,2023,22617.71,16763.24,5854.46,2130.0,4,2,52,5497562.519999996
2023-12-28,12,2023,20205.74,15412.03,4793.7,2235.72,4,3,52,5499798.239999996
2023-12-29,12,2023,24270.58,17038.09,7232.49,4852.84,4,4,52,5504651.079999995
2023-12-30,12,2023,10780.22,7174.72,3605.51,-2800.32,4,5,52,5501850.759999995
2023-12-31,12,2023,14274.82,10311.71,3963.11,-1005.71,4,6,52,5500845.049999995
2024-01-01,1,2024,13998.16,10166.38,3831.78,1275.42,1,0,1,5502120.469999995
2024-01-02,1,2024,11552.94,7759.78,3793.15,1132.77,1,1,1,5503253.239999995
2024-01-03,1,2024,17184.44,11879.05,5305.39,11329.02,1,2,1,5514582.259999994
2024-01-04,1,2024,15913.46,12329.32,3584.14,-5243.4,1,3,1,5509338.859999994
2024-01-05,1,2024,11990.04,8659.72,3330.32,3128.51,1,4,1,5512467.369999994
2024-01-06,1,2024,9232.1,6466.56,2765.54,-655.43,1,5,1,5511811.939999994
2024-01-07,1,2024,8187.02,5162.01,3025.01,-1893.62,1,6,1,5509918.319999994
2024-01-08,1,2024,13971.71,11288.53,2683.18,5545.57,1,0,2,5515463.889999994
2024-01-09,1,2024,12940.02,9533.73,3406.29,18995.45,1,1,2,5534459.339999994
2024-01-10,1,2024,13922.98,10069.46,3853.51,14.85,1,2,2,5534474.189999994
2024-01-11,1,2024,10425.63,7134.09,3291.54,6688.82,1,3,2,5541163.009999994
2024-01-12,1,2024,15592.4,12038.52,3553.87,-217.2,1,4,2,5540945.809999994
2024-01-13,1,2024,9018.06,6845.91,2172.14,-928.21,1,5,2,5540017.599999994
2024-01-14,1,2024,9119.62,6876.06,2243.55,-4146.43,1,6,2,5535871.169999994
2024-01-15,1,2024,16004.02,12514.31,3489.71,4374.02,1,0,3,5540245.189999994
2024-01-16,1,2024,15294.72,12180.57,3114.15,-2746.06,1,1,3,5537499.129999994
2024-01-17,1,2024,16392.53,10370.09,6022.44,16168.32,1,2,3,5553667.449999995
2024-01-18,1,2024,13677.68,9869.14,3808.53,6533.2,1,3,3,5560200.649999995
2024-01-19,1,2024,12720.27,7648.61,5071.65,650.02,1,4,3,5560850.669999994
2024-01-20,1,2024,8916.59,5101.06,3815.54,1487.7,1,5,3,5562338.3699999945
2024-01-21,1,2024,7493.67,5268.02,2225.66,5747.33,1,6,3,5568085.699999995
2024-01-22,1,2024,13519.7,10479.09,3040.61,7005.08,1,0,4,5575090.779999995
2024-01-23,1,2024,11918.95,7506.82,4412.13,627.36,1,1,4,5575718.139999995
2024-01-24,1,2024,13830.12,9554.37,4275.75,-5543.27,1,2,4,5570174.869999995
2024-01-25,1,2024,16464.64,11306.1,5158.54,3018.54,1,3,4,5573193.4099999955
2024-01-26,1,2024,12241.95,8846.84,3395.11,86.31,1,4,4,5573279.719999995
2024-01-27,1,2024,8670.0,6095.51,2574.49,14620.41,1,5,4,5587900.129999995
2024-01-28,1,2024,8947.95,6832.88,2115.07,-993.17,1,6,4,5586906.959999995
2024-01-29,1,2024,16703.04,12025.58,4677.46,3244.47,1,0,5,5590151.429999995
2024-01-30,1,2024,15369.26,10446.84,4922.42,-1341.14,1,1,5,5588810.289999995
2024-01-31,1,2024,15532.33,10490.68,5041.65,6974.61,1,2,5,5595784.899999996
2024-02-01,2,2024,15161.45,11961.26,3200.19,-3596.84,1,3,5,5592188.059999996
2024-02-02,2,2024,14748.18,10682.71,4065.47,21627.01,1,4,5,5613815.069999996
2024-02-03,2,2024,9373.88,6443.3,2930.58,2113.45,1,5,5,5615928.519999996
2024-02-04,2,2024,9430.33,6679.73,2750.6,4134.62,1,6,5,5620063.139999996
2024-02-05,2,2024,14342.91,8695.47,5647.44,16597.42,1,0,6,5636660.559999996
2024-02-06,2,2024,15015.0,11125.19,3889.81,4764.64,1,1,6,5641425.1999999955
2024-02-07,2,2024,12429.43,7911.96,4517.47,-1074.7,1,2,6,5640350.499999995
2024-02-08,2,2024,13743.52,9510.69,4232.83,-411.49,1,3,6,5639939.009999995
2024-02-09,2,2024,12280.17,9199.52,3080.65,5760.82,1,4,6,5645699.829999995
2024-02-10,2,2024,9215.59,6666.63,2548.96,5487.82,1,5,6,5651187.649999996
2024-02-11,2,2024,9294.06,6785.88,2508.18,15007.42,1,6,6,5666195.069999996
2024-02-12,2,2024,14878.66,9212.0,5666.67,1527.18,1,0,7,5667722.249999995
