date,day_of_week,month,year,quarter,revenue,sales,expenditure,profit,profit_margin,cumulative_revenue,cumulative_profit
2024-05-17,Friday,May,2024,Q2,68901,68310,74622,-5721,-8.3,66735785,19941643
2024-05-18,Saturday,May,2024,Q2,36804,32690,46457,-9653,-26.23,66772589,19931990
2024-05-19,Sunday,May,2024,Q2,35316,30035,49195,-13879,-39.3,66807905,19918111
2024-05-20,Monday,May,2024,Q2,74080,61465,48807,25273,34.12,66881985,19943384
2024-05-21,Tuesday,May,2024,Q2,77646,76009,42121,35525,45.75,66959631,19978909
2024-05-22,Wednesday,May,2024,Q2,64964,74180,49705,15259,23.49,67024595,19994168
2024-05-23,Thursday,May,2024,Q2,83568,92034,42426,41142,49.23,67108163,20035310
2024-05-24,Friday,May,2024,Q2,63558,59701,46584,16974,26.71,67171721,20052284
2024-05-25,Saturday,May,2024,Q2,35603,36097,45999,-10396,-29.2,67207324,20041888
2024-05-26,Sunday,May,2024,Q2,35726,41439,48885,-13159,-36.83,67243050,20028729
2024-05-27,Monday,May,2024,Q2,64067,53183,47168,16899,26.38,67307117,20045628
2024-05-28,Tuesday,May,2024,Q2,79787,84494,45662,34125,42.77,67386904,20079753
2024-05-29,Wednesday,May,2024,Q2,68842,75798,45627,23215,33.72,67455746,20102968
2024-05-30,Thursday,May,2024,Q2,84714,83502,43112,41602,49.11,67540460,20144570
2024-05-31,Friday,May,2024,Q2,69481,66580,46326,23155,33.33,67609941,20167725
2024-06-01,Saturday,June,2024,Q2,48817,39943,45168,3649,7.47,67658758,20171374
2024-06-02,Sunday,June,2024,Q2,47184,49104,45378,1806,3.83,67705942,20173180
2024-06-03,Monday,June,2024,Q2,73912,68177,43243,30669,41.49,67779854,20203849
2024-06-04,Tuesday,June,2024,Q2,66429,75629,46987,19442,29.27,67846283,20223291
2024-06-05,Wednesday,June,2024,Q2,66939,52900,42937,24002,35.86,67913222,20247293
2024-06-06,Thursday,June,2024,Q2,73456,84246,43614,29842,40.63,67986678,20277135
2024-06-07,Friday,June,2024,Q2,95649,107830,79068,16581,17.34,68082327,20293716
2024-06-08,Saturday,June,2024,Q2,44914,56240,48615,-3701,-8.24,68127241,20290015
2024-06-09,Sunday,June,2024,Q2,50799,63483,49013,1786,3.52,68178040,20291801
2024-06-10,Monday,June,2024,Q2,70495,63534,46155,24340,34.53,68248535,20316141
2024-06-11,Tuesday,June,2024,Q2,74667,64452,45024,29643,39.7,68323202,20345784
2024-06-12,Wednesday,June,2024,Q2,77793,84604,42376,35417,45.53,68400995,20381201
2024-06-13,Thursday,June,2024,Q2,87335,88715,44347,42988,49.22,68488330,20424189
2024-06-14,Friday,June,2024,Q2,87808,98888,43844,43964,50.07,68576138,20468153
2024-06-15,Saturday,June,2024,Q2,38896,34869,50190,-11294,-29.04,68615034,20456859
2024-06-16,Sunday,June,2024,Q2,55769,56790,44590,11179,20.05,68670803,20468038
2024-06-17,Monday,June,2024,Q2,76127,74069,49894,26233,34.46,68746930,20494271
2024-06-18,Tuesday,June,2024,Q2,69268,71724,48657,20611,29.76,68816198,20514882
2024-06-19,Wednesday,June,2024,Q2,70148,80757,42988,27160,38.72,68886346,20542042
2024-06-20,Thursday,June,2024,Q2,78303,70561,44092,34211,43.69,68964649,20576253
2024-06-21,Friday,June,2024,Q2,95368,80557,47896,47472,49.78,69060017,20623725
2024-06-22,Saturday,June,2024,Q2,42232,47567,48578,-6346,-15.03,69102249,20617379
2024-06-23,Sunday,June,2024,Q2,49287,44194,47655,1632,3.31,69151536,20619011
2024-06-24,Monday,June,2024,Q2,95415,96373,46632,48783,51.13,69246951,20667794
2024-06-25,Tuesday,June,2024,Q2,81958,81356,41464,40494,49.41,69328909,20708288
2024-06-26,Wednesday,June,2024,Q2,93112,90400,48345,44767,48.08,69422021,20753055
2024-06-27,Thursday,June,2024,Q2,90910,85007,46750,44160,48.58,69512931,20797215
2024-06-28,Friday,June,2024,Q2,84824,87856,47489,37335,44.01,69597755,20834550
2024-06-29,Saturday,June,2024,Q2,41302,47801,47197,-5895,-14.27,69639057,20828655
2024-06-30,Sunday,June,2024,Q2,55548,64056,48067,7481,13.47,69694605,20836136
2024-07-01,Monday,July,2024,Q3,87897,90512,44853,43044,48.97,69782502,20879180
2024-07-02,Tuesday,July,2024,Q3,65223,53609,47279,17944,27.51,69847725,20897124
2024-07-03,Wednesday,July,2024,Q3,76539,64077,43396,33143,43.3,69924264,20930267
2024-07-04,Thursday,July,2024,Q3,85182,83639,41861,43321,50.86,70009446,20973588
2024-07-05,Friday,July,2024,Q3,77763,75156,42581,35182,45.24,70087209,21008770
2024-07-06,Saturday,July,2024,Q3,41672,36261,42646,-974,-2.34,70128881,21007796
2024-07-07,Sunday,July,2024,Q3,43510,41109,47633,-4123,-9.48,70172391,21003673
2024-07-08,Monday,July,2024,Q3,77901,64668,45883,32018,41.1,70250292,21035691
2024-07-09,Tuesday,July,2024,Q3,67079,71781,46572,20507,30.57,70317371,21056198
2024-07-10,Wednesday,July,2024,Q3,70235,65786,54765,15470,22.03,70387606,21071668
2024-07-11,Thursday,July,2024,Q3,74554,66477,43122,31432,42.16,70462160,21103100
2024-07-12,Friday,July,2024,Q3,90291,75689,44904,45387,50.27,70552451,21148487
2024-07-13,Saturday,July,2024,Q3,49037,41689,46055,2982,6.08,70601488,21151469
2024-07-14,Sunday,July,2024,Q3,42371,38636,44781,-2410,-5.69,70643859,21149059
2024-07-15,Monday,July,2024,Q3,78434,66860,47044,31390,40.02,70722293,21180449
2024-07-16,Tuesday,July,2024,Q3,70772,65797,50088,20684,29.23,70793065,21201133
2024-07-17,Wednesday,July,2024,Q3,95397,105196,49868,45529,47.73,70888462,21246662
2024-07-18,Thursday,July,2024,Q3,86012,96484,47444,38568,44.84,70974474,21285230
2024-07-19,Friday,July,2024,Q3,91998,88298,45511,46487,50.53,71066472,21331717
2024-07-20,Saturday,July,2024,Q3,49477,47811,43230,6247,12.63,71115949,21337964
2024-07-21,Sunday,July,2024,Q3,42732,46495,43928,-1196,-2.8,71158681,21336768
2024-07-22,Monday,July,2024,Q3,83570,67995,43817,39753,47.57,71242251,21376521
2024-07-23,Tuesday,July,2024,Q3,65009,76764,49748,15261,23.48,71307260,21391782
2024-07-24,Wednesday,July,2024,Q3,72672,78848,45865,26807,36.89,71379932,21418589
2024-07-25,Thursday,July,2024,Q3,73001,61142,44133,28868,39.54,71452933,21447457
2024-07-26,Friday,July,2024,Q3,92721,96353,47386,45335,48.89,71545654,21492792
2024-07-27,Saturday,July,2024,Q3,45581,42085,41162,4419,9.69,71591235,21497211
2024-07-28,Sunday,July,2024,Q3,41963,42633,42973,-1010,-2.41,71633198,21496201
2024-07-29,Monday,July,2024,Q3,90315,103121,41821,48494,53.69,71723513,21544695
2024-07-30,Tuesday,July,2024,Q3,86821,75440,43381,43440,50.03,71810334,21588135
2024-07-31,Wednesday,July,2024,Q3,84075,78551,41838,42237,50.24,71894409,21630372
2024-08-01,Thursday,August,2024,Q3,69151,67565,47821,21330,30.85,71963560,21651702
2024-08-02,Friday,August,2024,Q3,89114,71143,48909,40205,45.12,72052674,21691907
2024-08-03,Saturday,August,2024,Q3,49671,43742,43457,6214,12.51,72102345,21698121
2024-08-04,Sunday,August,2024,Q3,45460,45359,42355,3105,6.83,72147805,21701226
2024-08-05,Monday,August,2024,Q3,69849,56241,47733,22116,31.66,72217654,21723342
2024-08-06,Tuesday,August,2024,Q3,93795,110033,45579,48216,51.41,72311449,21771558
2024-08-07,Wednesday,August,2024,Q3,76840,65307,44622,32218,41.93,72388289,21803776
2024-08-08,Thursday,August,2024,Q3,77717,73004,47705,30012,38.62,72466006,21833788
2024-08-09,Friday,August,2024,Q3,85762,93897,49571,36191,42.2,72551768,21869979
2024-08-10,Saturday,August,2024,Q3,38940,44391,47286,-8346,-21.43,72590708,21861633
2024-08-11,Sunday,August,2024,Q3,43281,43279,43430,-149,-0.34,72633989,21861484
2024-08-12,Monday,August,2024,Q3,90644,74939,46994,43650,48.16,72724633,21905134
2024-08-13,Tuesday,August,2024,Q3,82498,95907,42832,39666,48.08,72807131,21944800
2024-08-14,Wednesday,August,2024,Q3,71866,69275,47122,24744,34.43,72878997,21969544
2024-08-15,Thursday,August,2024,Q3,76930,90527,41919,35011,45.51,72955927,22004555
2024-08-16,Friday,August,2024,Q3,74786,65692,49603,25183,33.67,73030713,22029738
2024-08-17,Saturday,August,2024,Q3,57171,61196,41745,15426,26.98,73087884,22045164
2024-08-18,Sunday,August,2024,Q3,50807,53713,44529,6278,12.36,73138691,22051442
2024-08-19,Monday,August,2024,Q3,69605,81686,48546,21059,30.26,73208296,22072501
2024-08-20,Tuesday,August,2024,Q3,69629,74997,49349,20280,29.13,73277925,22092781
2024-08-21,Wednesday,August,2024,Q3,83719,92847,43785,39934,47.7,73361644,22132715
2024-08-22,Thursday,August,2024,Q3,74714,77102,47253,27461,36.75,73436358,22160176
2024-08-23,Friday,August,2024,Q3,87782,71060,50129,37653,42.89,73524140,22197829
2024-08-24,Saturday,August,2024,Q3,38418,41948,48062,-9644,-25.1,73562558,22188185
2024-08-25,Sunday,August,2024,Q3,44730,42906,49239,-4509,-10.08,73607288,22183676
2024-08-26,Monday,August,2024,Q3,93817,98796,41630,52187,55.63,73701105,22235863
2024-08-27,Tuesday,August,2024,Q3,66995,67146,47732,19263,28.75,73768100,22255126
2024-08-28,Wednesday,August,2024,Q3,83000,93150,47495,35505,42.78,73851100,22290631
2024-08-29,Thursday,August,2024,Q3,83525,88612,44881,38644,46.27,73934625,22329275
2024-08-30,Friday,August,2024,Q3,94345,101012,44397,49948,52.94,74028970,22379223
2024-08-31,Saturday,August,2024,Q3,44510,43983,44763,-253,-0.57,74073480,22378970
2024-09-01,Sunday,September,2024,Q3,42245,51670,50122,-7877,-18.65,74115725,22371093
2024-09-02,Monday,September,2024,Q3,79294,70537,42415,36879,46.51,74195019,22407972
2024-09-03,Tuesday,September,2024,Q3,82847,79911,48386,34461,41.6,74277866,22442433
2024-09-04,Wednesday,September,2024,Q3,73913,82172,45184,28729,38.87,74351779,22471162
2024-09-05,Thursday,September,2024,Q3,64986,58946,47134,17852,27.47,74416765,22489014
2024-09-06,Friday,September,2024,Q3,78757,70972,49353,29404,37.34,74495522,22518418
2024-09-07,Saturday,September,2024,Q3,39282,40456,42232,-2950,-7.51,74534804,22515468
2024-09-08,Sunday,September,2024,Q3,47422,40413,49072,-1650,-3.48,74582226,22513818
2024-09-09,Monday,September,2024,Q3,75419,78781,47661,27758,36.81,74657645,22541576
2024-09-10,Tuesday,September,2024,Q3,76620,81313,48492,28128,36.71,74734265,22569704
2024-09-11,Wednesday,September,2024,Q3,60542,51809,49668,10874,17.96,74794807,22580578
2024-09-12,Thursday,September,2024,Q3,68664,81926,60432,8232,11.99,74863471,22588810
2024-09-13,Friday,September,2024,Q3,63505,60200,48153,15352,24.17,74926976,22604162
2024-09-14,Saturday,September,2024,Q3,36997,39778,82267,-45270,-122.36,74963973,22558892
2024-09-15,Sunday,September,2024,Q3,49000,43752,47319,1681,3.43,75012973,22560573
2024-09-16,Monday,September,2024,Q3,79664,93764,41421,38243,48.01,75092637,22598816
2024-09-17,Tuesday,September,2024,Q3,77969,73368,46350,31619,40.55,75170606,22630435
2024-09-18,Wednesday,September,2024,Q3,66453,75374,48508,17945,27.0,75237059,22648380
2024-09-19,Thursday,September,2024,Q3,82594,94281,47828,34766,42.09,75319653,22683146
2024-09-20,Friday,September,2024,Q3,82846,88565,48552,34294,41.39,75402499,22717440
2024-09-21,Saturday,September,2024,Q3,35175,33398,45432,-10257,-29.16,75437674,22707183
2024-09-22,Sunday,September,2024,Q3,36049,38462,49539,-13490,-37.42,75473723,22693693
2024-09-23,Monday,September,2024,Q3,60822,58172,49017,11805,19.41,75534545,22705498
2024-09-24,Tuesday,September,2024,Q3,66818,71498,45144,21674,32.44,75601363,22727172
2024-09-25,Wednesday,September,2024,Q3,64083,69696,47056,17027,26.57,75665446,22744199
2024-09-26,Thursday,September,2024,Q3,60956,70351,44547,16409,26.92,75726402,22760608
2024-09-27,Friday,September,2024,Q3,62878,50972,45436,17442,27.74,75789280,22778050
2024-09-28,Saturday,September,2024,Q3,43768,40669,42464,1304,2.98,75833048,22779354
2024-09-29,Sunday,September,2024,Q3,36867,34645,46553,-9686,-26.27,75869915,22769668
2024-09-30,Monday,September,2024,Q3,80499,97958,41926,38573,47.92,75950414,22808241
2024-10-01,Tuesday,October,2024,Q4,69080,72337,41213,27867,40.34,76019494,22836108
2024-10-02,Wednesday,October,2024,Q4,76600,86664,46468,30132,39.34,76096094,22866240
2024-10-03,Thursday,October,2024,Q4,78118,66056,44614,33504,42.89,76174212,22899744
2024-10-04,Friday,October,2024,Q4,66652,55670,47627,19025,28.54,76240864,22918769
2024-10-05,Saturday,October,2024,Q4,41852,44732,48575,-6723,-16.06,76282716,22912046
2024-10-06,Sunday,October,2024,Q4,35912,40913,48587,-12675,-35.29,76318628,22899371
2024-10-07,Monday,October,2024,Q4,99723,101989,48981,50742,50.88,76418351,22950113
2024-10-08,Tuesday,October,2024,Q4,67114,55153,47069,20045,29.87,76485465,22970158
2024-10-09,Wednesday,October,2024,Q4,79838,64074,43835,36003,45.1,76565303,23006161
2024-10-10,Thursday,October,2024,Q4,86335,89486,41529,44806,51.9,76651638,23050967
2024-10-11,Friday,October,2024,Q4,66508,64987,45587,20921,31.46,76718146,23071888
2024-10-12,Saturday,October,2024,Q4,52144,54416,47391,4753,9.12,76770290,23076641
2024-10-13,Sunday,October,2024,Q4,35439,31440,43073,-7634,-21.54,76805729,23069007
2024-10-14,Monday,October,2024,Q4,75161,70037,44962,30199,40.18,76880890,23099206
2024-10-15,Tuesday,October,2024,Q4,76843,66202,49737,27106,35.27,76957733,23126312
2024-10-16,Wednesday,October,2024,Q4,62154,55498,43568,18586,29.9,77019887,23144898
2024-10-17,Thursday,October,2024,Q4,78718,81914,45779,32939,41.84,77098605,23177837
2024-10-18,Friday,October,2024,Q4,67174,73999,49913,17261,25.7,77165779,23195098
2024-10-19,Saturday,October,2024,Q4,44047,46847,44116,-69,-0.16,77209826,23195029
2024-10-20,Sunday,October,2024,Q4,48338,42736,43607,4731,9.79,77258164,23199760
2024-10-21,Monday,October,2024,Q4,64444,78241,42235,22209,34.46,77322608,23221969
2024-10-22,Tuesday,October,2024,Q4,75075,80879,44294,30781,41.0,77397683,23252750
2024-10-23,Wednesday,October,2024,Q4,65860,52798,44012,21848,33.17,77463543,23274598
2024-10-24,Thursday,October,2024,Q4,81376,89680,46147,35229,43.29,77544919,23309827
2024-10-25,Friday,October,2024,Q4,75176,69198,47622,27554,36.65,77620095,23337381
2024-10-26,Saturday,October,2024,Q4,44675,42213,46946,-2271,-5.08,77664770,23335110
2024-10-27,Sunday,October,2024,Q4,46600,44885,45117,1483,3.18,77711370,23336593
2024-10-28,Monday,October,2024,Q4,66317,78484,47670,18647,28.12,77777687,23355240
2024-10-29,Tuesday,October,2024,Q4,76433,62564,48146,28287,37.01,77854120,23383527
2024-10-30,Wednesday,October,2024,Q4,60224,51768,46363,13861,23.02,77914344,23397388
2024-10-31,Thursday,October,2024,Q4,84958,90766,49771,35187,41.42,77999302,23432575
2024-11-01,Friday,November,2024,Q4,80543,81962,47289,33254,41.29,78079845,23465829
2024-11-02,Saturday,November,2024,Q4,45554,41231,41174,4380,9.61,78125399,23470209
2024-11-03,Sunday,November,2024,Q4,53045,64555,49515,3530,6.65,78178444,23473739
2024-11-04,Monday,November,2024,Q4,101189,82241,42647,58542,57.85,78279633,23532281
2024-11-05,Tuesday,November,2024,Q4,109473,93967,42325,67148,61.34,78389106,23599429
2024-11-06,Wednesday,November,2024,Q4,94080,85516,44194,49886,53.03,78483186,23649315
2024-11-07,Thursday,November,2024,Q4,183236,205063,45520,137716,75.16,78666422,23787031
2024-11-08,Friday,November,2024,Q4,90239,110036,49869,40370,44.74,78756661,23827401
2024-11-09,Saturday,November,2024,Q4,66399,79499,81801,-15402,-23.2,78823060,23811999
2024-11-10,Sunday,November,2024,Q4,53245,44372,42808,10437,19.6,78876305,23822436
2024-11-11,Monday,November,2024,Q4,93950,78456,42511,51439,54.75,78970255,23873875
2024-11-12,Tuesday,November,2024,Q4,81267,83993,44719,36548,44.97,79051522,23910423
2024-11-13,Wednesday,November,2024,Q4,82268,88899,45113,37155,45.16,79133790,23947578
2024-11-14,Thursday,November,2024,Q4,88735,85174,49059,39676,44.71,79222525,23987254
2024-11-15,Friday,November,2024,Q4,76917,75469,49338,27579,35.86,79299442,24014833
2024-11-16,Saturday,November,2024,Q4,56081,58387,44954,11127,19.84,79355523,24025960
2024-11-17,Sunday,November,2024,Q4,61397,58606,49162,12235,19.93,79416920,24038195
2024-11-18,Monday,November,2024,Q4,107183,98420,42092,65091,60.73,79524103,24103286
2024-11-19,Tuesday,November,2024,Q4,94250,101581,47303,46947,49.81,79618353,24150233
2024-11-20,Wednesday,November,2024,Q4,103201,98374,45546,57655,55.87,79721554,24207888
2024-11-21,Thursday,November,2024,Q4,81149,79471,48111,33038,40.71,79802703,24240926
2024-11-22,Friday,November,2024,Q4,84725,92707,47561,37164,43.86,79887428,24278090
2024-11-23,Saturday,November,2024,Q4,56602,51816,46508,10094,17.83,79944030,24288184
2024-11-24,Sunday,November,2024,Q4,48232,41254,49594,-1362,-2.82,79992262,24286822
2024-11-25,Monday,November,2024,Q4,78828,64069,43906,34922,44.3,80071090,24321744
2024-11-26,Tuesday,November,2024,Q4,88073,87426,46989,41084,46.65,80159163,24362828
2024-11-27,Wednesday,November,2024,Q4,85976,80190,44029,41947,48.79,80245139,24404775
2024-11-28,Thursday,November,2024,Q4,77365,82492,45419,31946,41.29,80322504,24436721
2024-11-29,Friday,November,2024,Q4,82368,95813,43887,38481,46.72,80404872,24475202
2024-11-30,Saturday,November,2024,Q4,57720,64961,47879,9841,17.05,80462592,24485043
2024-12-01,Sunday,December,2024,Q4,57202,55079,43026,14176,24.78,80519794,24499219
2024-12-02,Monday,December,2024,Q4,80319,84767,46465,33854,42.15,80600113,24533073
2024-12-03,Tuesday,December,2024,Q4,82579,93140,41791,40788,49.39,80682692,24573861
2024-12-04,Wednesday,December,2024,Q4,102745,119206,47691,55054,53.58,80785437,24628915
2024-12-05,Thursday,December,2024,Q4,96153,89901,48903,47250,49.14,80881590,24676165
2024-12-06,Friday,December,2024,Q4,109138,109211,49428,59710,54.71,80990728,24735875
2024-12-07,Saturday,December,2024,Q4,66306,63233,46580,19726,29.75,81057034,24755601
2024-12-08,Sunday,December,2024,Q4,46267,48889,47445,-1178,-2.55,81103301,24754423
2024-12-09,Monday,December,2024,Q4,101212,121681,42619,58593,57.89,81204513,24813016
2024-12-10,Tuesday,December,2024,Q4,104782,98326,42788,61994,59.16,81309295,24875010
2024-12-11,Wednesday,December,2024,Q4,101666,120487,45267,56399,55.47,81410961,24931409
2024-12-12,Thursday,December,2024,Q4,86838,78729,46151,40687,46.85,81497799,24972096
2024-12-13,Friday,December,2024,Q4,84380,66401,49179,35201,41.72,81582179,25007297
2024-12-14,Saturday,December,2024,Q4,93293,96133,48629,44664,47.87,81675472,25051961
2024-12-15,Sunday,December,2024,Q4,58928,53515,47551,11377,19.31,81734400,25063338
2024-12-16,Monday,December,2024,Q4,90794,93179,41630,49164,54.15,81825194,25112502
2024-12-17,Tuesday,December,2024,Q4,83666,96027,49983,33683,40.26,81908860,25146185
2024-12-18,Wednesday,December,2024,Q4,104737,111904,47920,56817,54.25,82013597,25203002
2024-12-19,Thursday,December,2024,Q4,108199,114591,48569,59630,55.11,82121796,25262632
2024-12-20,Friday,December,2024,Q4,97328,112072,42529,54799,56.3,82219124,25317431
2024-12-21,Saturday,December,2024,Q4,53578,59669,42765,10813,20.18,82272702,25328244
2024-12-22,Sunday,December,2024,Q4,49512,50456,47022,2490,5.03,82322214,25330734
2024-12-23,Monday,December,2024,Q4,82100,79473,41741,40359,49.16,82404314,25371093
2024-12-24,Tuesday,December,2024,Q4,109674,125100,45919,63755,58.13,82513988,25434848
2024-12-25,Wednesday,December,2024,Q4,98144,88875,48658,49486,50.42,82612132,25484334
2024-12-26,Thursday,December,2024,Q4,77048,66406,42410,34638,44.96,82689180,25518972
2024-12-27,Friday,December,2024,Q4,111831,127093,47832,63999,57.23,82801011,25582971
2024-12-28,Saturday,December,2024,Q4,49816,49736,45166,4650,9.33,82850827,25587621
2024-12-29,Sunday,December,2024,Q4,48735,40846,46839,1896,3.89,82899562,25589517
2024-12-30,Monday,December,2024,Q4,79276,72914,48748,30528,38.51,82978838,25620045
2024-12-31,Tuesday,December,2024,Q4,76304,71467,47094,29210,38.28,83055142,25649255
2025-01-01,Wednesday,January,2025,Q1,61049,72705,46493,14556,23.84,83116191,25663811
2025-01-02,Thursday,January,2025,Q1,53804,62706,51566,2238,4.16,83169995,25666049
2025-01-03,Friday,January,2025,Q1,74748,87480,47154,27594,36.92,83244743,25693643
2025-01-04,Saturday,January,2025,Q1,41156,35989,48399,-7243,-17.6,83285899,25686400
2025-01-05,Sunday,January,2025,Q1,32316,38306,54763,-22447,-69.46,83318215,25663953
2025-01-06,Monday,January,2025,Q1,53155,44414,46858,6297,11.85,83371370,25670250
2025-01-07,Tuesday,January,2025,Q1,61199,68519,50182,11017,18.0,83432569,25681267
2025-01-08,Wednesday,January,2025,Q1,75765,66223,55387,20378,26.9,83508334,25701645
2025-01-09,Thursday,January,2025,Q1,59374,58678,49532,9842,16.58,83567708,25711487
2025-01-10,Friday,January,2025,Q1,71734,74216,49580,22154,30.88,83639442,25733641
2025-01-11,Saturday,January,2025,Q1,38898,43392,51216,-12318,-31.67,83678340,25721323
2025-01-12,Sunday,January,2025,Q1,41372,46404,58854,-17482,-42.26,83719712,25703841
2025-01-13,Monday,January,2025,Q1,63332,51942,54546,8786,13.87,83783044,25712627
2025-01-14,Tuesday,January,2025,Q1,71133,60630,53779,17354,24.4,83854177,25729981
2025-01-15,Wednesday,January,2025,Q1,61979,53298,52889,9090,14.67,83916156,25739071
2025-01-16,Thursday,January,2025,Q1,54862,61153,49641,5221,9.52,83971018,25744292
2025-01-17,Friday,January,2025,Q1,66089,66091,46954,19135,28.95,84037107,25763427
2025-01-18,Saturday,January,2025,Q1,34483,28677,49558,-15075,-43.72,84071590,25748352
2025-01-19,Sunday,January,2025,Q1,32872,34724,50099,-17227,-52.41,84104462,25731125
2025-01-20,Monday,January,2025,Q1,67708,52404,45964,21744,32.11,84172170,25752869
2025-01-21,Tuesday,January,2025,Q1,55643,47585,49630,6013,10.81,84227813,25758882
2025-01-22,Wednesday,January,2025,Q1,69412,63146,48444,20968,30.21,84297225,25779850
2025-01-23,Thursday,January,2025,Q1,58158,48069,54946,3212,5.52,84355383,25783062
2025-01-24,Friday,January,2025,Q1,52633,51989,55197,-2564,-4.87,84408016,25780498
2025-01-25,Saturday,January,2025,Q1,41355,41607,49443,-8088,-19.56,84449371,25772410
2025-01-26,Sunday,January,2025,Q1,36425,34508,46412,-9987,-27.42,84485796,25762423
2025-01-27,Monday,January,2025,Q1,59788,51752,46433,13355,22.34,84545584,25775778
2025-01-28,Tuesday,January,2025,Q1,74487,63239,54726,19761,26.53,84620071,25795539
2025-01-29,Wednesday,January,2025,Q1,65795,56435,50236,15559,23.65,84685866,25811098
2025-01-30,Thursday,January,2025,Q1,59100,72233,55024,4076,6.9,84744966,25815174
2025-01-31,Friday,January,2025,Q1,61200,55534,52160,9040,14.77,84806166,25824214
2025-02-01,Saturday,February,2025,Q1,38454,39546,45598,-7144,-18.58,84844620,25817070
2025-02-02,Sunday,February,2025,Q1,44064,34693,52238,-8174,-18.55,84888684,25808896
2025-02-03,Monday,February,2025,Q1,75592,65556,52229,23363,30.91,84964276,25832259
2025-02-04,Tuesday,February,2025,Q1,76631,80455,51496,25135,32.8,85040907,25857394
2025-02-05,Wednesday,February,2025,Q1,62655,52294,51644,11011,17.57,85103562,25868405
2025-02-06,Thursday,February,2025,Q1,69446,72581,55409,14037,20.21,85173008,25882442
2025-02-07,Friday,February,2025,Q1,65712,75538,45510,20202,30.74,85238720,25902644
2025-02-08,Saturday,February,2025,Q1,44045,51231,50389,-6344,-14.4,85282765,25896300
2025-02-09,Sunday,February,2025,Q1,35260,29392,48921,-13661,-38.74,85318025,25882639
2025-02-10,Monday,February,2025,Q1,62994,78843,53052,9942,15.78,85381019,25892581
2025-02-11,Tuesday,February,2025,Q1,75259,89353,49023,26236,34.86,85456278,25918817
2025-02-12,Wednesday,February,2025,Q1,67063,71481,50525,16538,24.66,85523341,25935355
2025-02-13,Thursday,February,2025,Q1,53337,51228,54204,-867,-1.63,85576678,25934488
2025-02-14,Friday,February,2025,Q1,76222,64539,52413,23809,31.24,85652900,25958297
2025-02-15,Saturday,February,2025,Q1,32337,30946,53966,-21629,-66.89,85685237,25936668
2025-02-16,Sunday,February,2025,Q1,40998,38399,50753,-9755,-23.79,85726235,25926913
2025-02-17,Monday,February,2025,Q1,55814,49233,49361,6453,11.56,85782049,25933366
2025-02-18,Tuesday,February,2025,Q1,52850,50035,47503,5347,10.12,85834899,25938713
2025-02-19,Wednesday,February,2025,Q1,62837,66839,46826,16011,25.48,85897736,25954724
2025-02-20,Thursday,February,2025,Q1,76487,81162,53510,22977,30.04,85974223,25977701
2025-02-21,Friday,February,2025,Q1,56663,47732,53006,3657,6.45,86030886,25981358
2025-02-22,Saturday,February,2025,Q1,33424,27986,46183,-12759,-38.17,86064310,25968599
2025-02-23,Sunday,February,2025,Q1,37166,34209,47215,-10049,-27.04,86101476,25958550
2025-02-24,Monday,February,2025,Q1,62170,72196,47361,14809,23.82,86163646,25973359
2025-02-25,Tuesday,February,2025,Q1,64908,75643,49762,15146,23.33,86228554,25988505
2025-02-26,Wednesday,February,2025,Q1,72269,76944,47361,24908,34.47,86300823,26013413
2025-02-27,Thursday,February,2025,Q1,54902,60397,52762,2140,3.9,86355725,26015553
2025-02-28,Friday,February,2025,Q1,51563,62332,50394,1169,2.27,86407288,26016722
2025-03-01,Saturday,March,2025,Q1,51339,47500,55321,-3982,-7.76,86458627,26012740
2025-03-02,Sunday,March,2025,Q1,50578,53806,45727,4851,9.59,86509205,26017591
2025-03-03,Monday,March,2025,Q1,86286,96722,47538,38748,44.91,86595491,26056339
2025-03-04,Tuesday,March,2025,Q1,85748,100042,49027,36721,42.82,86681239,26093060
2025-03-05,Wednesday,March,2025,Q1,90209,76661,55430,34779,38.55,86771448,26127839
2025-03-06,Thursday,March,2025,Q1,90501,91979,48745,41756,46.14,86861949,26169595
2025-03-07,Friday,March,2025,Q1,75939,74925,49753,26186,34.48,86937888,26195781
2025-03-08,Saturday,March,2025,Q1,51461,55317,54814,-3353,-6.52,86989349,26192428
2025-03-09,Sunday,March,2025,Q1,40082,43622,45525,-5443,-13.58,87029431,26186985
2025-03-10,Monday,March,2025,Q1,87998,92769,51745,36253,41.2,87117429,26223238
2025-03-11,Tuesday,March,2025,Q1,85366,94569,53190,32176,37.69,87202795,26255414
2025-03-12,Wednesday,March,2025,Q1,91402,106263,53361,38041,41.62,87294197,26293455
2025-03-13,Thursday,March,2025,Q1,84635,93288,54831,29804,35.21,87378832,26323259
2025-03-14,Friday,March,2025,Q1,72563,75682,54458,18105,24.95,87451395,26341364
2025-03-15,Saturday,March,2025,Q1,38479,42682,45624,-7145,-18.57,87489874,26334219
2025-03-16,Sunday,March,2025,Q1,48364,52063,47077,1287,2.66,87538238,26335506
2025-03-17,Monday,March,2025,Q1,81783,79138,49324,32459,39.69,87620021,26367965
2025-03-18,Tuesday,March,2025,Q1,77731,90391,52699,25032,32.2,87697752,26392997
2025-03-19,Wednesday,March,2025,Q1,69070,62931,46633,22437,32.48,87766822,26415434
